,Community Name,Community Code,Venue Name,Venue ID,Lat,Long,Categories
8743,COPPERFIELD,CPF,SUBWAY,52d6e842498ef0028663870d,50.881120258120376,-113.95934497372234,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Sandwich Places', 'name': 'Sandwich Place', 'id': '4bf58dd8d48988d1c5941735', 'shortName': 'Sandwiches'}]"
8744,COPPERFIELD,CPF,Sobeys - McKenzie Towne,4b6f3df8f964a5209ae62ce3,50.916943826033,-113.9598743969682,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
8747,COPPERFIELD,CPF,East Side Mario's,4b5fa590f964a52046c629e3,50.907708032241246,-114.06506729943517,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Italian Restaurants', 'name': 'Italian Restaurant', 'id': '4bf58dd8d48988d110941735', 'shortName': 'Italian'}]"
8749,COPPERFIELD,CPF,Edo Japan,4b7c8e39f964a520cc9a2fe3,50.93236467077297,-113.96151865122104,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Japanese Restaurants', 'name': 'Japanese Restaurant', 'id': '4bf58dd8d48988d111941735', 'shortName': 'Japanese'}]"
8756,COPPERFIELD,CPF,Chili's,4b9730a5f964a520a1fb34e3,50.93139304675528,-113.96880221624447,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Sandwich Places', 'name': 'Sandwich Place', 'id': '4bf58dd8d48988d1c5941735', 'shortName': 'Sandwiches'}]"
8759,COPPERFIELD,CPF,Windsor Rose,4ed3ab64775bbb5f36adc484,50.875968443759476,-114.03749689547215,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Gastropubs', 'name': 'Gastropub', 'id': '4bf58dd8d48988d155941735', 'shortName': 'Gastropub'}]"
8761,COPPERFIELD,CPF,Lighthouse Pub,4bc14fa4b492d13a25fba560,50.92805716925017,-114.0279147330096,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pubs', 'name': 'Pub', 'id': '4bf58dd8d48988d11b941735', 'shortName': 'Pub'}]"
8766,SHAGANAPPI,SHG,Lazy Loaf and Kettle,4b0586e7f964a520257422e3,51.058086,-114.13564,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Sandwich Places', 'name': 'Sandwich Place', 'id': '4bf58dd8d48988d1c5941735', 'shortName': 'Sandwiches'}]"
8767,SHAGANAPPI,SHG,Dairy Lane Cafe,4b5f7f36f964a520cebd29e3,51.0550860686718,-114.1057319911554,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
8768,SHAGANAPPI,SHG,Pizza Bob's Classic Pie,4b1316fbf964a520f89323e3,51.05275117493811,-114.1213049140396,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pizza Places', 'name': 'Pizza Place', 'id': '4bf58dd8d48988d1ca941735', 'shortName': 'Pizza'}]"
8769,SHAGANAPPI,SHG,Myhre's Deli,4ccc82e2ee23a14359a71fa8,51.039767354410046,-114.08919457979881,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Delis / Bodegas', 'name': 'Deli / Bodega', 'id': '4bf58dd8d48988d146941735', 'shortName': 'Deli / Bodega'}]"
8770,SHAGANAPPI,SHG,Galaxie Diner,4b0586ebf964a520697522e3,51.03972982879154,-114.08910353246397,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
8771,SHAGANAPPI,SHG,Glamorgan Bakery Ltd,4b64c1a0f964a5209fcd2ae3,51.021592,-114.143528,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bakeries', 'name': 'Bakery', 'id': '4bf58dd8d48988d16a941735', 'shortName': 'Bakery'}]"
8772,SHAGANAPPI,SHG,Gaga Pizzeria,4f46a745e4b0d125f42faae0,51.042193066939014,-114.09068497859971,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pizza Places', 'name': 'Pizza Place', 'id': '4bf58dd8d48988d1ca941735', 'shortName': 'Pizza'}]"
8773,SHAGANAPPI,SHG,Monki Breakfastclub & Bistro,4fef18ffe4b0b1e8317edc2e,51.044118596282296,-114.09151144121125,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
8774,SHAGANAPPI,SHG,Higher Ground,4b0586e8f964a5204b7422e3,51.052690818635696,-114.08784894429684,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
8775,SHAGANAPPI,SHG,Rustic Sourdough Bakery & Deli,4b0586eef964a520397622e3,51.03778134961725,-114.09194082616062,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bakeries', 'name': 'Bakery', 'id': '4bf58dd8d48988d16a941735', 'shortName': 'Bakery'}]"
8777,SHAGANAPPI,SHG,Peppino,4b0586ebf964a520527522e3,51.05250919212293,-114.09094595288585,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Diners', 'name': 'Diner', 'id': '4bf58dd8d48988d147941735', 'shortName': 'Diner'}]"
8779,SHAGANAPPI,SHG,The Pie Junkie,56101ce0498e048a43431a2a,51.0481791270504,-114.13645905521902,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Cafés', 'name': 'Café', 'id': '4bf58dd8d48988d16d941735', 'shortName': 'Café'}]"
8781,SHAGANAPPI,SHG,The Pig & Duke Pub,4b3d0112f964a520b28b25e3,51.04228310885265,-114.0916620032783,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pubs', 'name': 'Pub', 'id': '4bf58dd8d48988d11b941735', 'shortName': 'Pub'}]"
8784,SHAGANAPPI,SHG,Belmont Diner,540b2114498e7fb901fb131a,51.024114,-114.107743,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
8785,SHAGANAPPI,SHG,Donegal's Irish Pub,4b244af8f964a5206c6524e3,51.03835632218892,-114.14150299509556,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Irish Pubs', 'name': 'Irish Pub', 'id': '52e81612bcbc57f1066b7a06', 'shortName': 'Irish'}]"
8786,SHAGANAPPI,SHG,Heaven Artisan GF Cuisine,535a8852498e8d3c52333df1,51.03772,-114.08513,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/glutenfree_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Gluten-free Restaurants', 'name': 'Gluten-free Restaurant', 'id': '4c2cd86ed066bed06c3c5209', 'shortName': 'Gluten-free'}]"
8787,SHAGANAPPI,SHG,Jamesons Irish Pub,4f0dbf2cd5fb971c7442484c,51.03791624248233,-114.09085822079236,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pubs', 'name': 'Pub', 'id': '4bf58dd8d48988d11b941735', 'shortName': 'Pub'}]"
8791,SHAGANAPPI,SHG,World Bier Haus 1410,4b7a0f40f964a5203f212fe3,51.03794120184311,-114.0934977334797,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
8803,SHAGANAPPI,SHG,Gus's Cafe & Pizzeria,4ca6414c931bb60c9b9a91e2,51.06717961682697,-114.12884587453078,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pizza Places', 'name': 'Pizza Place', 'id': '4bf58dd8d48988d1ca941735', 'shortName': 'Pizza'}]"
8804,SHAGANAPPI,SHG,Extreme Bean,4ba57735f964a520eb0939e3,51.05692505070646,-114.13510666846354,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
8806,SHAGANAPPI,SHG,Nellie's Breaks the Fast,4b0edcf3f964a5200f5c23e3,51.04739368952144,-114.08379730353802,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
8810,SHAGANAPPI,SHG,Donna Mac,5a0f9ee9dff81533d1c427e9,51.043722,-114.083608,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Restaurants', 'name': 'Restaurant', 'id': '4bf58dd8d48988d1c4941735', 'shortName': 'Restaurant'}]"
8811,SHAGANAPPI,SHG,The Roasterie,4b09a65cf964a520061b23e3,51.05439555210016,-114.08590542813725,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Cafés', 'name': 'Café', 'id': '4bf58dd8d48988d16d941735', 'shortName': 'Café'}]"
8815,SHAGANAPPI,SHG,Second Cup (Kilarney),4b4e273cf964a52030e326e3,51.037571,-114.126871,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
8817,PANORAMA HILLS,PAN,The Bro'Kin Yolk,55d2021c498eba4db6018255,51.166611939260825,-114.12964596816285,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
8819,PANORAMA HILLS,PAN,Good Earth Cafes,4b81986cf964a5207cb130e3,51.16033113053689,-114.12247770794986,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
8823,PANORAMA HILLS,PAN,Wok Box,4b69c270f964a5207cb22be3,51.16349587634544,-114.12716719170582,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Asian Restaurants', 'name': 'Asian Restaurant', 'id': '4bf58dd8d48988d142941735', 'shortName': 'Asian'}]"
8843,PANORAMA HILLS,PAN,Pacini,4c043c83f423a5930a5dd116,51.150375,-114.000692,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
8862,PANORAMA HILLS,PAN,Chili's Grill & Bar,4ca12aa42fb1a143a0c80241,51.13285279064184,-114.01366155992756,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
8865,PANORAMA HILLS,PAN,Montana's,4b3d54c8f964a5208d9225e3,51.13041653347308,-114.00981248558884,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
8866,DIAMOND COVE,DIA,Cornerstone Music Cafe,4e8f9d6977c89cb921680c21,50.93033511699858,-114.02555798853949,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Music Venues', 'name': 'Music Venue', 'id': '4bf58dd8d48988d1e5931735', 'shortName': 'Music Venue'}]"
8867,DIAMOND COVE,DIA,Karma Indian Cuisine,4bd09ccb9854d13ab712f84d,50.93291659912218,-113.96994909068307,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Indian Restaurants', 'name': 'Indian Restaurant', 'id': '4bf58dd8d48988d10f941735', 'shortName': 'Indian'}]"
8873,DIAMOND COVE,DIA,Cora's Breakfast & Lunch,4b3ba773f964a520147825e3,50.93292944172112,-113.97045586471388,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
8878,DIAMOND COVE,DIA,White Spot MacLeod Trail,4bd0d7cb41b9ef3b8bf5fae5,50.959873749712564,-114.07081511091606,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
8887,DIAMOND COVE,DIA,Fratello Analog Cafe,4dbc72d10cb691071ca3d001,50.984817516242686,-114.05143747194398,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
8888,DIAMOND COVE,DIA,Lighthouse Pub,4bc14fa4b492d13a25fba560,50.92805716925017,-114.0279147330096,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pubs', 'name': 'Pub', 'id': '4bf58dd8d48988d11b941735', 'shortName': 'Pub'}]"
8894,DIAMOND COVE,DIA,Safeway starbucks,4f2e001de4b083c427df1765,50.93057928975968,-113.96415132482402,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
8900,DIAMOND COVE,DIA,KFC,4b6b9e83f964a520d7122ce3,50.92921,-114.03048992156982,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Fast Food Restaurants', 'name': 'Fast Food Restaurant', 'id': '4bf58dd8d48988d16e941735', 'shortName': 'Fast Food'}]"
8902,DIAMOND COVE,DIA,Chili's,4b9730a5f964a520a1fb34e3,50.93139304675528,-113.96880221624447,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Sandwich Places', 'name': 'Sandwich Place', 'id': '4bf58dd8d48988d1c5941735', 'shortName': 'Sandwiches'}]"
8905,DIAMOND COVE,DIA,Safeway Bonavista Shopping Plaza,4bd4f1d429eb9c7460b592e1,50.94242120497384,-114.04735565185547,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
8906,DIAMOND COVE,DIA,Edo Japan,4b7c8e39f964a520cc9a2fe3,50.93236467077297,-113.96151865122104,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Japanese Restaurants', 'name': 'Japanese Restaurant', 'id': '4bf58dd8d48988d111941735', 'shortName': 'Japanese'}]"
8913,DIAMOND COVE,DIA,Esso Canyon Meadows / Tim Hortons,4b909e50f964a520619233e3,50.93059816854149,-114.063542466873,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Gas Stations', 'name': 'Gas Station', 'id': '4bf58dd8d48988d113951735', 'shortName': 'Gas Station'}]"
8916,HAYSBORO,HAY,The Keg Steakhouse + Bar,4b0586e7f964a520e07322e3,50.99054230954866,-114.07095336900285,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Steakhouses', 'name': 'Steakhouse', 'id': '4bf58dd8d48988d1cc941735', 'shortName': 'Steakhouse'}]"
8918,HAYSBORO,HAY,Smuggler's Inn,4b0586e7f964a5202f7422e3,50.99202861339054,-114.07074226894635,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Steakhouses', 'name': 'Steakhouse', 'id': '4bf58dd8d48988d1cc941735', 'shortName': 'Steakhouse'}]"
8919,HAYSBORO,HAY,Bolero,4bd7626935aad13a8fc58ef3,50.992366574675366,-114.07089722628092,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Brazilian Restaurants', 'name': 'Brazilian Restaurant', 'id': '4bf58dd8d48988d16b941735', 'shortName': 'Brazilian'}]"
8923,HAYSBORO,HAY,Phil & Sebastian Coffee Roaster,4ca4d97f7f84224b96e5d058,51.00042560750507,-114.0732895713657,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Cafés', 'name': 'Café', 'id': '4bf58dd8d48988d16d941735', 'shortName': 'Café'}]"
8925,HAYSBORO,HAY,Tango Bistro,4ba56b9cf964a5205e0539e3,50.99217345314099,-114.07091905803837,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Tapas Restaurants', 'name': 'Tapas Restaurant', 'id': '4bf58dd8d48988d1db931735', 'shortName': 'Tapas'}]"
8927,HAYSBORO,HAY,White Spot MacLeod Trail,4bd0d7cb41b9ef3b8bf5fae5,50.959873749712564,-114.07081511091606,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
8929,HAYSBORO,HAY,Railroad Cafe,4ba50faef964a5206cd738e3,50.982325224144134,-114.10132011042822,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Sandwich Places', 'name': 'Sandwich Place', 'id': '4bf58dd8d48988d1c5941735', 'shortName': 'Sandwiches'}]"
8932,HAYSBORO,HAY,Cheesecake Cafe,4b915ccef964a5204bb633e3,50.98573000118743,-114.07079741989092,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
8933,HAYSBORO,HAY,Tom's House of Pizza,4b5ca0b8f964a520c93a29e3,50.98530851759652,-114.07089644302425,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pizza Places', 'name': 'Pizza Place', 'id': '4bf58dd8d48988d1ca941735', 'shortName': 'Pizza'}]"
8935,HAYSBORO,HAY,Fratello Analog Cafe,4dbc72d10cb691071ca3d001,50.984817516242686,-114.05143747194398,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
8953,HAYSBORO,HAY,Open Sesame,4b66201df964a52016152be3,50.99234191842781,-114.07093999480433,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Asian Restaurants', 'name': 'Asian Restaurant', 'id': '4bf58dd8d48988d142941735', 'shortName': 'Asian'}]"
8956,HAYSBORO,HAY,Cravings Market Restaurant,4b50dba0f964a5209b3527e3,50.98889542405871,-114.06408528595615,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
8959,HAYSBORO,HAY,Red Lobster,4b68de49f964a520ef902be3,50.998557,-114.070882,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Seafood Restaurants', 'name': 'Seafood Restaurant', 'id': '4bf58dd8d48988d1ce941735', 'shortName': 'Seafood'}]"
8962,HAYSBORO,HAY,Schanks Sports Grill,4b0586ebf964a520667522e3,50.969442963433096,-114.07347174771215,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
8966,DOVER,DOV,Pacific Hut Restaurant,4b0586ecf964a520c07522e3,51.03692238262008,-113.98876716446624,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Asian Restaurants', 'name': 'Asian Restaurant', 'id': '4bf58dd8d48988d142941735', 'shortName': 'Asian'}]"
8967,DOVER,DOV,Shawarma Palace,4bf0b12e21072d7fc449208b,51.037969176718356,-113.97908643380909,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/falafel_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Falafel Restaurants', 'name': 'Falafel Restaurant', 'id': '4bf58dd8d48988d10b941735', 'shortName': 'Falafel'}]"
